old-resource,status,resource,notes
180e053855f7e5cb4963591ad82abb17077e002a0706a2d63ebe80eca3158535,410,,Merged ramsar-site with ramsar
afaed7e59711af3c8735cba25e146742b1975fea53a0d15dc65269cda6b9357e,410,,Merged ramsar-site with ramsar
