resource,bytes,organisations,endpoints,start-date,end-date
78c85817600ce7ddd2666b14cd1d7ccd042a91715d7e05c57a0ae19f41953964,74745724,,adda9e832e261750d954313b03d2d6cd54d06ea951de78e45405429ebef6bcd0,2021-06-10,
